,Cmd,Ct_err,Cc_err,CD,SP
"('M3M2M4_0.02_0.034_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.714704201,-100,244,296
"('M3M2M4_0.02_0.03_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.546754829,-100,226,274
"('M3M2M4_0.02_0.03_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.438263166,-100,226,274
"('M3M2M4_0.02_0.03_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.546754829,-100,226,274
"('M3M2M4_0.02_0.03_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.438263166,-100,226,274
"('M3M2M4_0.02_0.046', (0, 0, 0, 0, 0, False))",,2.893232693,-0.289572214,308,352
"('M3M2M4_0.02_0.046', (10, 0, 0, 0, 0, False))",,6.661754162,0.686638652,308,352
"('M3M2M4_0.02_0.046_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.101150274,-100,286,374
"('M3M2M4_0.02_0.046_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.48762433,-100,286,374
"('M3M2M4_0.02_0.046_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.101150274,-100,286,374
"('M3M2M4_0.02_0.046_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.48762433,-100,286,374
"('M3M2M4_0.02_0.048', (0, 0, 0, 0, 0, False))",,3.035096538,-0.165922553,316,364
"('M3M2M4_0.02_0.048', (10, 0, 0, 0, 0, False))",,6.918778274,0.546997428,316,364
"('M3M2M4_0.02_0.048_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.471187614,-100,296,384
"('M3M2M4_0.02_0.048_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.368749073,-100,296,384
"('M3M2M4_0.02_0.048_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.471187614,-100,296,384
"('M3M2M4_0.02_0.048_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.368749073,-100,296,384
"('M3M2M4_0.02_0.051', (0, 0, 0, 0, 0, False))",,3.338414562,-0.631971849,356,354
"('M3M2M4_0.02_0.051', (10, 0, 0, 0, 0, False))",,6.749485941,0.591084581,356,354
"('M3M2M4_0.02_0.051_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.808628995,-100,332,378
"('M3M2M4_0.02_0.051_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.8299243,-100,332,378
"('M3M2M4_0.02_0.051_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.808628995,-100,332,378
"('M3M2M4_0.02_0.051_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.8299243,-100,332,378
"('M3M2M4_0.02_0.052', (0, 0, 0, 0, 0, False))",,3.033033318,-100,358,362
"('M3M2M4_0.02_0.052', (10, 0, 0, 0, 0, False))",,5.812839651,-100,358,362
"('M3M2M4_0.02_0.052_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.103474631,-100,336,384
"('M3M2M4_0.02_0.052_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.293151051,-100,336,384
"('M3M2M4_0.02_0.052_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.103474631,-100,336,384
"('M3M2M4_0.02_0.052_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.293151051,-100,336,384
"('M3M2M4_0.02_0.06', (0, 0, 0, 0, 0, False))",,3.785001046,-100,366,434
"('M3M2M4_0.02_0.06', (10, 0, 0, 0, 0, False))",,7.044226439,-100,366,434
"('M3M2M4_0.02_0.062', (0, 0, 0, 0, 0, False))",,3.986368944,-100,380,440
"('M3M2M4_0.02_0.062', (10, 0, 0, 0, 0, False))",,6.099182613,-100,380,440
"('M3M2M4_0.02_0.062_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.081006732,-100,360,460
"('M3M2M4_0.02_0.062_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.565020149,-100,360,460
"('M3M2M4_0.02_0.062_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.081006732,-100,360,460
"('M3M2M4_0.02_0.062_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.565020149,-100,360,460
"('M3M2M4_0.02_0.06_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.550939274,-100,344,456
"('M3M2M4_0.02_0.06_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.706497673,-100,344,456
"('M3M2M4_0.02_0.06_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.550939274,-100,344,456
"('M3M2M4_0.02_0.06_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.706497673,-100,344,456
"('M3M2M4_0.02_0.07', (0, 0, 0, 0, 0, False))",,4.215950632,-100,382,518
"('M3M2M4_0.02_0.07', (10, 0, 0, 0, 0, False))",,6.427428392,-100,382,518
"('M3M2M4_0.02_0.07_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.155913551,-100,360,540
"('M3M2M4_0.02_0.07_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.685113821,-100,360,540
"('M3M2M4_0.02_0.07_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.155913551,-100,360,540
"('M3M2M4_0.02_0.07_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.685113821,-100,360,540
"('M3M2M4_0.036_0.017', (0, 0, 0, 0, 0, False))",,7.896469933,2.303940204,236,294
"('M3M2M4_0.036_0.017', (10, 0, 0, 0, 0, False))",,11.78955597,3.732725803,236,294
"('M3M2M4_0.036_0.017_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,7.677515733,-100,218,312
"('M3M2M4_0.036_0.017_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,11.13194753,-100,218,312
"('M3M2M4_0.036_0.017_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,7.677515733,-100,218,312
"('M3M2M4_0.036_0.017_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,11.13194753,-100,218,312
"('M3M2M4_0.036_0.02', (0, 0, 0, 0, 0, False))",,6.142449304,1.473809286,256,304
"('M3M2M4_0.036_0.02', (10, 0, 0, 0, 0, False))",,9.620348999,2.270703098,256,304
"('M3M2M4_0.036_0.024', (0, 0, 0, 0, 0, False))",,4.787159949,0.283803932,270,330
"('M3M2M4_0.036_0.024', (10, 0, 0, 0, 0, False))",,7.856328451,1.588858335,270,330
"('M3M2M4_0.036_0.024_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,5.119524701,-100,254,346
"('M3M2M4_0.036_0.024_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,8.050225778,-100,254,346
"('M3M2M4_0.036_0.024_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,5.119524701,-100,254,346
"('M3M2M4_0.036_0.024_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,8.050225778,-100,254,346
"('M3M2M4_0.036_0.02_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,6.359588161,-100,234,326
"('M3M2M4_0.036_0.02_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,10.09194522,-100,234,326
"('M3M2M4_0.036_0.02_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,6.359588161,-100,234,326
"('M3M2M4_0.036_0.02_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,10.09194522,-100,234,326
"('M3M2M4_0.036_0.03', (0, 0, 0, 0, 0, False))",,4.79980496,0.281639349,302,358
"('M3M2M4_0.036_0.03', (10, 0, 0, 0, 0, False))",,7.783302774,1.058039546,302,358
"('M3M2M4_0.036_0.034', (0, 0, 0, 0, 0, False))",,3.472176412,-0.092117043,356,344
"('M3M2M4_0.036_0.034', (10, 0, 0, 0, 0, False))",,5.999151864,0.714130896,356,344
"('M3M2M4_0.036_0.034_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.123819542,-100,334,366
"('M3M2M4_0.036_0.034_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.409902694,-100,334,366
"('M3M2M4_0.036_0.034_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.123819542,-100,334,366
"('M3M2M4_0.036_0.034_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.409902694,-100,334,366
"('M3M2M4_0.036_0.03_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.485636199,-100,282,378
"('M3M2M4_0.036_0.03_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.88650748,-100,282,378
"('M3M2M4_0.036_0.03_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.485636199,-100,282,378
"('M3M2M4_0.036_0.03_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.88650748,-100,282,378
"('M3M2M4_0.036_0.046', (0, 0, 0, 0, 0, False))",,4.333878445,-0.083310419,398,422
"('M3M2M4_0.036_0.046', (10, 0, 0, 0, 0, False))",,5.839930149,0.039219091,398,422
"('M3M2M4_0.036_0.046_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.149579187,-100,368,452
"('M3M2M4_0.036_0.046_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.425067758,-100,368,452
"('M3M2M4_0.036_0.046_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.149579187,-100,368,452
"('M3M2M4_0.036_0.046_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.425067758,-100,368,452
"('M3M2M4_0.036_0.048', (0, 0, 0, 0, 0, False))",,4.477885143,0.010597405,406,434
"('M3M2M4_0.036_0.048', (10, 0, 0, 0, 0, False))",,7.259703851,0.579774372,406,434
"('M3M2M4_0.036_0.048_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.03448954,-100,374,466
"('M3M2M4_0.036_0.048_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.982447946,-100,374,466
"('M3M2M4_0.036_0.048_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.03448954,-100,374,466
"('M3M2M4_0.036_0.048_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.982447946,-100,374,466
"('M3M2M4_0.036_0.051', (0, 0, 0, 0, 0, False))",,4.249917156,-0.13566987,408,462
"('M3M2M4_0.036_0.051', (10, 0, 0, 0, 0, False))",,7.121206214,0.555008674,408,462
"('M3M2M4_0.036_0.051_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.908088089,-100,374,496
"('M3M2M4_0.036_0.051_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.514017761,-100,374,496
"('M3M2M4_0.036_0.051_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.908088089,-100,374,496
"('M3M2M4_0.036_0.051_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.514017761,-100,374,496
"('M3M2M4_0.036_0.052', (0, 0, 0, 0, 0, False))",,4.943956436,-100,410,470
"('M3M2M4_0.036_0.052', (10, 0, 0, 0, 0, False))",,7.339189434,-100,410,470
"('M3M2M4_0.036_0.052_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.488279182,-100,374,506
"('M3M2M4_0.036_0.052_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.430928576,-100,374,506
"('M3M2M4_0.036_0.052_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.488279182,-100,374,506
"('M3M2M4_0.036_0.052_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.430928576,-100,374,506
"('M3M2M4_0.036_0.06', (0, 0, 0, 0, 0, False))",,5.272720207,-100,436,524
"('M3M2M4_0.036_0.06', (10, 0, 0, 0, 0, False))",,6.978314517,-100,436,524
"('M3M2M4_0.036_0.062', (0, 0, 0, 0, 0, False))",,5.578726585,-100,446,534
"('M3M2M4_0.036_0.062', (10, 0, 0, 0, 0, False))",,7.613008993,-100,446,534
"('M3M2M4_0.036_0.062_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.635019954,-100,406,574
"('M3M2M4_0.036_0.062_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.237227176,-100,406,574
"('M3M2M4_0.036_0.062_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.635019954,-100,406,574
"('M3M2M4_0.036_0.062_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.237227176,-100,406,574
"('M3M2M4_0.036_0.06_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.637221312,-100,396,564
"('M3M2M4_0.036_0.06_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.31555688,-100,396,564
"('M3M2M4_0.036_0.06_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.637221312,-100,396,564
"('M3M2M4_0.036_0.06_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.31555688,-100,396,564
"('M3M2M4_0.036_0.07', (0, 0, 0, 0, 0, False))",,5.049988985,-100,486,574
"('M3M2M4_0.036_0.07', (10, 0, 0, 0, 0, False))",,7.835591782,-100,486,574
"('M3M2M4_0.036_0.07_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.314207375,-100,442,618
"('M3M2M4_0.036_0.07_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.804896054,-100,442,618
"('M3M2M4_0.036_0.07_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.314207375,-100,442,618
"('M3M2M4_0.036_0.07_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.804896054,-100,442,618
"('M3M2M4_0.03_0.017', (0, 0, 0, 0, 0, False))",,9.452738825,3.048004394,228,242
"('M3M2M4_0.03_0.017', (10, 0, 0, 0, 0, False))",,14.34689939,4.654919606,228,242
"('M3M2M4_0.03_0.017_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,9.191701361,-100,206,264
"('M3M2M4_0.03_0.017_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,13.98448498,-100,206,264
"('M3M2M4_0.03_0.017_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,9.191701361,-100,206,264
"('M3M2M4_0.03_0.017_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,13.98448498,-100,206,264
"('M3M2M4_0.03_0.02', (0, 0, 0, 0, 0, False))",,4.966013874,1.110246705,238,262
"('M3M2M4_0.03_0.02', (10, 0, 0, 0, 0, False))",,9.065294256,2.592819776,238,262
"('M3M2M4_0.03_0.024', (0, 0, 0, 0, 0, False))",,4.024690867,0.512603873,248,292
"('M3M2M4_0.03_0.024', (10, 0, 0, 0, 0, False))",,7.583694485,1.812502485,248,292
"('M3M2M4_0.03_0.024_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.680585025,-100,236,304
"('M3M2M4_0.03_0.024_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,7.440120795,-100,236,304
"('M3M2M4_0.03_0.024_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.680585025,-100,236,304
"('M3M2M4_0.03_0.024_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,7.440120795,-100,236,304
"('M3M2M4_0.03_0.02_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,5.756656922,-100,216,284
"('M3M2M4_0.03_0.02_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,9.412037769,-100,216,284
"('M3M2M4_0.03_0.02_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,5.756656922,-100,216,284
"('M3M2M4_0.03_0.02_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,9.412037769,-100,216,284
"('M3M2M4_0.03_0.03', (0, 0, 0, 0, 0, False))",,4.014478123,0.418732918,278,322
"('M3M2M4_0.03_0.03', (10, 0, 0, 0, 0, False))",,7.240538744,0.952650629,278,322
"('M3M2M4_0.03_0.034', (0, 0, 0, 0, 0, False))",,3.691642781,0.078835082,290,350
"('M3M2M4_0.03_0.034', (10, 0, 0, 0, 0, False))",,6.515899575,0.897649454,290,350
"('M3M2M4_0.03_0.034_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.632676127,-100,276,364
"('M3M2M4_0.03_0.034_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.359286701,-100,276,364
"('M3M2M4_0.03_0.034_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.632676127,-100,276,364
"('M3M2M4_0.03_0.034_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.359286701,-100,276,364
"('M3M2M4_0.03_0.03_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.172500689,-100,266,334
"('M3M2M4_0.03_0.03_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.391502933,-100,266,334
"('M3M2M4_0.03_0.03_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.172500689,-100,266,334
"('M3M2M4_0.03_0.03_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.391502933,-100,266,334
"('M3M2M4_0.03_0.046', (0, 0, 0, 0, 0, False))",,3.146748074,0.286102697,368,392
"('M3M2M4_0.03_0.046', (10, 0, 0, 0, 0, False))",,6.065014668,0.237878318,368,392
"('M3M2M4_0.03_0.046_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,2.51040343,-100,346,414
"('M3M2M4_0.03_0.046_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.953477995,-100,346,414
"('M3M2M4_0.03_0.046_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,2.51040343,-100,346,414
"('M3M2M4_0.03_0.046_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.953477995,-100,346,414
"('M3M2M4_0.03_0.048', (0, 0, 0, 0, 0, False))",,3.158721192,-0.019388937,374,406
"('M3M2M4_0.03_0.048', (10, 0, 0, 0, 0, False))",,5.494010973,0.250141228,374,406
"('M3M2M4_0.03_0.048_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.154933972,-100,352,428
"('M3M2M4_0.03_0.048_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.639590717,-100,352,428
"('M3M2M4_0.03_0.048_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.154933972,-100,352,428
"('M3M2M4_0.03_0.048_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.639590717,-100,352,428
"('M3M2M4_0.03_0.051', (0, 0, 0, 0, 0, False))",,4.477807549,0.356914026,378,432
"('M3M2M4_0.03_0.051', (10, 0, 0, 0, 0, False))",,7.11546676,0.480399581,378,432
"('M3M2M4_0.03_0.051_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.13332607,-100,352,458
"('M3M2M4_0.03_0.051_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.964561275,-100,352,458
"('M3M2M4_0.03_0.051_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.13332607,-100,352,458
"('M3M2M4_0.03_0.051_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.964561275,-100,352,458
"('M3M2M4_0.03_0.052', (0, 0, 0, 0, 0, False))",,4.119737015,-100,378,442
"('M3M2M4_0.03_0.052', (10, 0, 0, 0, 0, False))",,6.849982698,-100,378,442
"('M3M2M4_0.03_0.052_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.751902815,-100,352,468
"('M3M2M4_0.03_0.052_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.565173268,-100,352,468
"('M3M2M4_0.03_0.052_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.751902815,-100,352,468
"('M3M2M4_0.03_0.052_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.565173268,-100,352,468
"('M3M2M4_0.03_0.06', (0, 0, 0, 0, 0, False))",,4.98130355,-100,394,506
"('M3M2M4_0.03_0.06', (10, 0, 0, 0, 0, False))",,6.520693682,-100,394,506
"('M3M2M4_0.03_0.062', (0, 0, 0, 0, 0, False))",,4.467355647,-100,396,524
"('M3M2M4_0.03_0.062', (10, 0, 0, 0, 0, False))",,7.239227487,-100,396,524
"('M3M2M4_0.03_0.062_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.309859866,-100,364,556
"('M3M2M4_0.03_0.062_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.113036362,-100,364,556
"('M3M2M4_0.03_0.062_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.309859866,-100,364,556
"('M3M2M4_0.03_0.062_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.113036362,-100,364,556
"('M3M2M4_0.03_0.06_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.32972973,-100,364,536
"('M3M2M4_0.03_0.06_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.016844752,-100,364,536
"('M3M2M4_0.03_0.06_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.32972973,-100,364,536
"('M3M2M4_0.03_0.06_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.016844752,-100,364,536
"('M3M2M4_0.03_0.07', (0, 0, 0, 0, 0, False))",,4.615377252,-100,438,562
"('M3M2M4_0.03_0.07', (10, 0, 0, 0, 0, False))",,6.621293052,-100,438,562
"('M3M2M4_0.03_0.07_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.526052188,-100,402,598
"('M3M2M4_0.03_0.07_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.451274717,-100,402,598
"('M3M2M4_0.03_0.07_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.526052188,-100,402,598
"('M3M2M4_0.03_0.07_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.451274717,-100,402,598
"('M3M2M4_0.044_0.017', (0, 0, 0, 0, 0, False))",,6.888652134,1.238897507,262,348
"('M3M2M4_0.044_0.017', (10, 0, 0, 0, 0, False))",,10.63189679,2.34282623,262,348
"('M3M2M4_0.044_0.017_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,7.489589432,-100,244,366
"('M3M2M4_0.044_0.017_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,10.13477649,-100,244,366
"('M3M2M4_0.044_0.017_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,7.489589432,-100,244,366
"('M3M2M4_0.044_0.017_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,10.13477649,-100,244,366
"('M3M2M4_0.044_0.02', (0, 0, 0, 0, 0, False))",,7.88392921,1.972686639,278,362
"('M3M2M4_0.044_0.02', (10, 0, 0, 0, 0, False))",,10.63725679,2.108648681,278,362
"('M3M2M4_0.044_0.024', (0, 0, 0, 0, 0, False))",,6.946179784,1.189220273,316,364
"('M3M2M4_0.044_0.024', (10, 0, 0, 0, 0, False))",,9.78226207,2.245706668,316,364
"('M3M2M4_0.044_0.024_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,6.851233045,-100,300,380
"('M3M2M4_0.044_0.024_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,9.163257446,-100,300,380
"('M3M2M4_0.044_0.024_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,6.851233045,-100,300,380
"('M3M2M4_0.044_0.024_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,9.163257446,-100,300,380
"('M3M2M4_0.044_0.02_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,6.684427751,-100,260,380
"('M3M2M4_0.044_0.02_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,10.39023432,-100,260,380
"('M3M2M4_0.044_0.02_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,6.684427751,-100,260,380
"('M3M2M4_0.044_0.02_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,10.39023432,-100,260,380
"('M3M2M4_0.044_0.03', (0, 0, 0, 0, 0, False))",,5.09116015,0.578413072,346,394
"('M3M2M4_0.044_0.03', (10, 0, 0, 0, 0, False))",,8.302349963,1.745774414,346,394
"('M3M2M4_0.044_0.034', (0, 0, 0, 0, 0, False))",,5.386636453,0.584667376,388,392
"('M3M2M4_0.044_0.034', (10, 0, 0, 0, 0, False))",,8.126837463,1.300508874,388,392
"('M3M2M4_0.044_0.034_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,4.331660069,-100,368,412
"('M3M2M4_0.044_0.034_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,7.848954291,-100,368,412
"('M3M2M4_0.044_0.034_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,4.331660069,-100,368,412
"('M3M2M4_0.044_0.034_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,7.848954291,-100,368,412
"('M3M2M4_0.044_0.03_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,5.00099897,-100,328,412
"('M3M2M4_0.044_0.03_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,7.731005476,-100,328,412
"('M3M2M4_0.044_0.03_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,5.00099897,-100,328,412
"('M3M2M4_0.044_0.03_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,7.731005476,-100,328,412
"('M3M2M4_0.044_0.046', (0, 0, 0, 0, 0, False))",,5.368603316,0.156870495,452,448
"('M3M2M4_0.044_0.046', (10, 0, 0, 0, 0, False))",,7.402179437,1.109197674,452,448
"('M3M2M4_0.044_0.046_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.382973846,-100,424,476
"('M3M2M4_0.044_0.046_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.88665151,-100,424,476
"('M3M2M4_0.044_0.046_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.382973846,-100,424,476
"('M3M2M4_0.044_0.046_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.88665151,-100,424,476
"('M3M2M4_0.044_0.048', (0, 0, 0, 0, 0, False))",,5.169773086,0.130163293,456,464
"('M3M2M4_0.044_0.048', (10, 0, 0, 0, 0, False))",,6.822969438,0.468389924,456,464
"('M3M2M4_0.044_0.048_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.33491477,-100,426,494
"('M3M2M4_0.044_0.048_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.996520839,-100,426,494
"('M3M2M4_0.044_0.048_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.33491477,-100,426,494
"('M3M2M4_0.044_0.048_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.996520839,-100,426,494
"('M3M2M4_0.044_0.051', (0, 0, 0, 0, 0, False))",,4.21482179,-0.17911328,458,492
"('M3M2M4_0.044_0.051', (10, 0, 0, 0, 0, False))",,7.235872119,0.455583141,458,492
"('M3M2M4_0.044_0.051_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.211930303,-100,426,524
"('M3M2M4_0.044_0.051_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.443539607,-100,426,524
"('M3M2M4_0.044_0.051_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.211930303,-100,426,524
"('M3M2M4_0.044_0.051_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.443539607,-100,426,524
"('M3M2M4_0.044_0.052', (0, 0, 0, 0, 0, False))",,4.930894038,-100,458,502
"('M3M2M4_0.044_0.052', (10, 0, 0, 0, 0, False))",,6.337813218,-100,458,502
"('M3M2M4_0.044_0.052_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.690490059,-100,426,534
"('M3M2M4_0.044_0.052_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.861195247,-100,426,534
"('M3M2M4_0.044_0.052_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.690490059,-100,426,534
"('M3M2M4_0.044_0.052_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.861195247,-100,426,534
"('M3M2M4_0.044_0.06', (0, 0, 0, 0, 0, False))",,4.919081707,-100,466,574
"('M3M2M4_0.044_0.06', (10, 0, 0, 0, 0, False))",,6.600950622,-100,466,574
"('M3M2M4_0.044_0.062', (0, 0, 0, 0, 0, False))",,4.084290338,-100,466,594
